ID,Headline,Description,Publication Date,Source,Semi-Strong,Strong,Weak
4529,revving up,news corporation and the agnelli family may buy formula one,12/05/2011,Economist,0,0,1
4530,moving back to america,the dwindling allure of building factories offshore,12/05/2011,Economist,1,0,0
4531,rules for fools,the terrible threat of unlicensed interior designers,12/05/2011,Economist,0,0,0
4532,"young, gifted and blocked",korea needs fewer wage slaves and more entrepreneurs,12/05/2011,Economist,1,0,0
4533,bricks and flicks,a toymaker masters virtual reality,05/05/2011,Economist,1,0,0
4534,forest firing,the government seeks to sack an innocent boss,05/05/2011,Economist,0,1,0
4535,what do bosses do all day?,the shocking truth can at last be revealed,05/05/2011,Economist,0,0,1
4536,letting go,successful firms struggle with succession,05/05/2011,Economist,1,0,1
4537,hard cheese,one of france__ most pugnacious companies is poised to seize parmalat,05/05/2011,Economist,1,0,0
4538,bamboo innovation,beware of judging china__ innovation engine by the standards of silicon valley,05/05/2011,Economist,1,0,0
4539,mad men are watching you,how real-time bidding will affect media companies,05/05/2011,Economist,0,0,1
4540,sell foam like soap,"to maintain profit growth, brewers will need keen marketing",05/05/2011,Economist,1,0,0
4541,apology: william weldon,applying the world__ business brains to housing the poor,28/04/2011,Economist,0,0,0
4542,a $300 idea that is priceless,france__ nuclear-energy champion hopes to benefit from a flight to safety,28/04/2011,Economist,0,0,1
4543,gauging the pressure,"there are flaws in how companies are taxed, but fixing them will not be easy",28/04/2011,Economist,1,0,0
4544,getting corporations to cough up,what ads say about doing business in africa__ most populous country,28/04/2011,Economist,0,0,1
4545,nigeria's mad men,japan__ crisis hits honda but it is not bad news for all in the motor trade,28/04/2011,Economist,0,0,0
4546,civic unrest,disaster-relief spending may boost energy-saving technologies,28/04/2011,Economist,0,0,1
4547,a cloud with a green lining,america__ big hospital groups will continue to gobble up competitors,28/04/2011,Economist,0,1,0
4548,bigger and better,serious glitches at sony and amazon have revived worries about the risks of handling data online,28/04/2011,Economist,1,0,0
4549,online reputations in the dirt,an antitrust suit is filed against america__ fertility clinics,28/04/2011,Economist,1,0,0
4550,looking for a band-aid,"it will take more than a deal, even a $20 billion one, to fix johnson & johnson",20/04/2011,Economist,1,0,0
4551,interesting reading,a chinese industrial champion opens up a bit on its way to world domination,20/04/2011,Economist,0,1,0
4552,a good place to start,the devastated north-east could be a test bed for opening up the economy,20/04/2011,Economist,1,0,0
4553,the case against globaloney,"at last, some sense on globalisation",20/04/2011,Economist,0,0,0
4554,poker face off,a crackdown on internet poker may be a prelude to legalisation,20/04/2011,Economist,0,0,1
4555,billboard boom,"the future of out-of-home advertising is rosy, and digital",20/04/2011,Economist,1,0,0
4556,inferno for interns,the annual race to the bottom of the corporate ladder begins,20/04/2011,Economist,1,0,0
4557,clusters flustered,global competition seems to be weakening the benefits of being in a cluster,14/04/2011,Economist,0,0,1
4558,"fail often, fail well",companies have a great deal to learn from failure__rovided they manage it successfully,14/04/2011,Economist,1,0,0
4559,desert dawn,some solar plants need to be big; most of them don__,14/04/2011,Economist,1,0,0
4560,send for the supermarketers,"opening up india__ chaotic, underdeveloped retailing industry to foreign supermarket chains would bring many benefits",14/04/2011,Economist,0,0,0
4561,when fund-raising is a crime,a death sentence for a young businesswoman chills entrepreneurs,14/04/2011,Economist,1,0,0
4562,glencore comes to market,a hitherto secretive firm may be uncomfortable under the spotlight,14/04/2011,Economist,0,0,0
4563,friends and enemies,"as one legal battle over facebook fades, another moves forward",14/04/2011,Economist,1,0,0
4564,age shall not wither them,companies should start seeing older workers as assets rather than liabilities,07/04/2011,Economist,0,0,1
4565,decaying faster,last year__ reprieve for the nuclear-power industry was too good to last,07/04/2011,Economist,1,0,0
4566,a phoenix struggles to fly,"separated from gm, a swedish carmaker finds the going tough",07/04/2011,Economist,0,1,1
4567,the shareholder awakens,"companies_ owners are slowly beginning to hold bosses to account, starting with closer scrutiny of their pay",07/04/2011,Economist,1,0,0
4568,the phishers' big catch,a large theft of company e-mail lists causes controversy,07/04/2011,Economist,1,0,0
4569,spare us the e-mail yada-yada,automatic e-mail footers are not just annoying. they are legally useless,07/04/2011,Economist,0,0,1
4570,last of the big-screen baddies,one company__ tight grip on film imports is a flashback to the suharto era,07/04/2011,Economist,1,0,0
4571,digital revolution,makers of mobile devices see a new growth market,07/04/2011,Economist,0,0,0
4572,refined tastes,the big oil firms are offloading their refineries to different kinds of buyer,07/04/2011,Economist,1,0,0
4573,raging bulls,music and television firms fret about their distributors_ new business models,31/03/2011,Economist,0,1,1
4574,how to become politics-proof,"businesses can get cover against some, but not all, political upheavals",31/03/2011,Economist,1,0,1
4575,heads in the cloud,digitising america__ health records could be a huge business. will it?,31/03/2011,Economist,1,0,0
4576,the last gasp,"for big tobacco, south-east asia is the final frontier",31/03/2011,Economist,1,0,0
4577,"i, robot-manager",management thinkers need to ponder more about homo-robo relations,31/03/2011,Economist,0,0,0
4578,dudley do-wrong,"bob dudley, bp__ boss, has got the oil giant into a mess over its russian deals",31/03/2011,Economist,0,0,1
4579,broken links,the disruption to manufacturers worldwide from japan__ disasters will force a rethink of how they manage production,31/03/2011,Economist,0,0,0
4580,an audacious merger with a poor reception,at&t__ ambitious bid to reshape america__ wireless market has spooked rivals. but it faces significant hurdles,24/03/2011,Economist,0,1,0
4581,the price of graft,"investors have gone off india. blame, in part, uncertainty over corruption",24/03/2011,Economist,0,1,1
4582,"big man, big macs",another giant deal for one of south africa__ biggest tycoons,24/03/2011,Economist,0,0,0
4583,starbursting,breaking up companies is back in fashion,24/03/2011,Economist,1,0,0
4584,dream deferred,a chinese car company carrying great expectations stalls,24/03/2011,Economist,0,1,0
4585,peculiar people,how far should one push the idea that companies have the same rights as ordinary people?,24/03/2011,Economist,0,0,1
4586,fine-tuning the friends list,"the next big thing in social media, maybe",24/03/2011,Economist,1,0,0
4587,italy's yogurt is also strategic,a french bid for an italian dairy giant offends national pride,24/03/2011,Economist,0,0,0
4588,the spluttering invention machine,america__ patent system has problems; a new law would fix only a few,17/03/2011,Economist,1,0,0
4589,amigos no longer,billionaires feud over converging television and telecoms markets,17/03/2011,Economist,0,0,1
4590,stopped in their tracks,a proposed privacy law could help as well as hurt america__ web companies,17/03/2011,Economist,0,0,1
4591,groupon anxiety,the online-coupon firm will have to move fast to retain its impressive lead,17/03/2011,Economist,1,0,0
4592,apology: larry summers,general newspapers can learn from the success of sporting dailies,17/03/2011,Economist,0,0,1
4593,"pink, and read all over",greece__ government is promising to make life less dismal for businesspeople. it has a long way to go,17/03/2011,Economist,0,1,1
4594,cursed are the cheesemakers,two computer giants prepare for a world no longer dominated by the pc,17/03/2011,Economist,0,0,1
4595,rebooting their systems,when will zara hit its limits?,10/03/2011,Economist,1,0,1
4596,global stretch,even makers of the most expensive cars are switching to electric and hybrid power,10/03/2011,Economist,1,0,0
4597,a new twist,doubts over the supposed foreign espionage at the french carmaker,10/03/2011,Economist,1,0,1
4598,"oh, mr porter",the new big idea from business__ greatest living guru seems a bit undercooked,10/03/2011,Economist,0,0,1
4599,bricks and slaughter,"employment in asian firms is booming__ut for locals, not western expats",,Economist,1,0,0
4600,locals first,apple__ revamped ipad will be hard for its competitors to beat,03/03/2011,Economist,1,0,0
4601,the second coming,raki with a bourbon chaser?,03/03/2011,Economist,0,0,1
4602,replenishing the drinks cabinet,how an italian firm wins in the olympics,03/03/2011,Economist,1,0,0
4603,"ready, set, grow",ex-world-beaters swallow their pride and do deals with foreign rivals,03/03/2011,Economist,0,0,1
4604,"the mighty, fallen",what john galliano__ fall tells us about the perils of relying on creative geniuses,03/03/2011,Economist,1,0,0
4605,when stars go cuckoo,israel__ biggest defence firm is getting ready for privatisation,03/03/2011,Economist,0,1,0
4606,iai takes wing,manufacturers and retailers are desperate to pass on higher commodity prices to their customers,03/03/2011,Economist,0,0,0
4607,sin galore,a strait-laced state puts the vice into __ervice economy_,24/02/2011,Economist,0,1,0
4608,"alibaba and the 2,236 thieves",china__ top e-commerce firm fights to win back customers_ trust,24/02/2011,Economist,1,0,0
4609,the secret of ikea's success,"lean operations, shrewd tax planning and tight control",24/02/2011,Economist,1,0,1
4610,the danish armada,maersk orders ten colossal vessels,24/02/2011,Economist,0,1,1
4611,uncorking enterprise,policymakers are desperate to promote enterprise. a new index could help,24/02/2011,Economist,0,1,0
4612,hand to hand combat,a new threat to sony and nintendo,24/02/2011,Economist,0,0,0
4613,better to be reviled than ignored,"negative publicity is good for unknown firms, bad for established ones",24/02/2011,Economist,1,0,0
4614,the art of management,business has much to learn from the arts,17/02/2011,Economist,0,0,1
4615,ending the open season on artists,a haven for digital pirates at last gets tougher,17/02/2011,Economist,1,0,0
4616,monster or victim?,a court in ecuador controversially fines chevron a whopping $9 billion,17/02/2011,Economist,0,0,0
4617,the middle blingdom,sales of costly trifles are even better than you think,17/02/2011,Economist,0,1,0
4618,a row over cows,indonesia curbs beef imports,17/02/2011,Economist,1,0,0
4619,the beast in the bush,a hungry predator stalks africa,17/02/2011,Economist,0,0,1
4620,bigger abroad,"forget the oscars. films need foreign viewers, not american prizes",17/02/2011,Economist,0,0,1
4621,a market for computing power,a new spot market makes cloud computing a commodity,17/02/2011,Economist,1,0,0
4622,the anti-nokia,is the world__ biggest maker of networking gear spreading itself too thinly?,10/02/2011,Economist,1,0,0
4623,content couple,an internet veteran weds a youthful online bride,10/02/2011,Economist,0,0,1
4624,new against old,amid the zombies are a handful of zesty businesses,10/02/2011,Economist,0,0,1
4625,blazing platforms,it is not just the world__ biggest handset-maker that has lost its edge. so has europe__ whole mobile-phone industry,10/02/2011,Economist,0,0,0
4626,beyond economics,businesspeople need to think harder about political risk,10/02/2011,Economist,0,0,1
4627,how firms should fight rumours,denial is useless. spread happy truths instead,10/02/2011,Economist,0,0,1
4628,commerce amid chaos,canny traders adapt to anarchy,10/02/2011,Economist,1,0,0
4629,winter of disconnect,a railway in need of a new direction,10/02/2011,Economist,1,0,0
4630,who needs paper?,a new digital paper tests a new model for news,03/02/2011,Economist,1,0,0
4631,dancing with bears,bp__ russian venture is already proving trickier than expected,03/02/2011,Economist,0,1,0
4632,never had it so good,how much longer can corporate america keep on delivering bumper increases in profits?,03/02/2011,Economist,1,0,1
4633,france's lost decade,a once-great industrial power looks for inspiration across the rhine,03/02/2011,Economist,0,0,1
4634,ahead of the curve,"daniel bell, who died on january 25th, was one of the great sociologists of capitalism",03/02/2011,Economist,0,0,0
4635,bonds of steel,a welcome mega-merger,03/02/2011,Economist,1,0,0
4636,per ardua,the jet-engine maker is soaring above its troubles,03/02/2011,Economist,0,0,0
4637,correction: timur kuran,"as ageing tycoons die, their heirs are feuding and their empires are at risk",03/02/2011,Economist,1,0,0
4638,dusk for the patriarchs,messrs rothschild and bakrie team up to dig coal,03/02/2011,Economist,1,0,0
4639,"two dynasties, several pits",reliable identity numbers could create many opportunities for business,27/01/2011,Economist,1,0,0
4640,identifying a billion indians,the supreme court could change the face of class-action law,27/01/2011,Economist,0,0,0
4641,class discipline,a scholar asks some profound questions about why the middle east fell behind the west,27/01/2011,Economist,0,0,1
4642,milton friedman goes on tour,a survey of attitudes to business turns up some intriguing national differences,27/01/2011,Economist,0,0,1
4643,burning ambitions,what is good news for miners is bad news for the environment,27/01/2011,Economist,1,0,0
4644,the co-op strikes back,small grocery stores use tesco tactics to beat the supermarkets,27/01/2011,Economist,0,1,1
4645,in the cheap seats,"with traffic expected to slow, low-cost air carriers are getting fancy",27/01/2011,Economist,0,0,1
4646,the few,an economics lesson for the concert business,,Economist,1,0,0
4647,pricing the piper,what record food prices mean for business,20/01/2011,Economist,0,1,0
4648,the consequences of costly nosh,the western dean of a business school in shanghai,20/01/2011,Economist,0,1,0
4649,teaching case studies in china,can a jobsless apple flourish?,20/01/2011,Economist,0,0,1
4650,the boss is unwell,inexpensive asian innovation will transform the market for medical devices,20/01/2011,Economist,0,1,0
4651,frugal healing,corporate japan adjusts quickly to a shortage of rare earths,20/01/2011,Economist,0,1,0
4652,rare action,firms from the developing world are rapidly catching up with their old-world competitors,20/01/2011,Economist,0,1,1
4653,dancing with mr putin,bp__ russian venture offers big rewards and big risks,20/01/2011,Economist,0,0,0
4654,go fetch that,one of the world__ most controversial sporting events is back on track,13/01/2011,Economist,1,0,0
4655,logoland,why consumers balk at companies_ efforts to rebrand themselves,13/01/2011,Economist,0,1,1
4656,correction: paypal,"rather slowly, the buying and selling of art and antiques is going online",13/01/2011,Economist,0,0,0
4657,"look, don't touch",a malaise that goes back more than 300 years,13/01/2011,Economist,0,0,1
4658,too close to power,japan__ government is trying to attract business investment. really,13/01/2011,Economist,0,0,1
4659,over here!,the promise and perils of crowdsourcing content,13/01/2011,Economist,1,0,0
4660,wikipleadia,hugh hefner has retaken control of a shrunken empire,13/01/2011,Economist,0,1,0
4661,bunny hop,america__ carmakers are back. a posse of tough competitors is waiting for them,13/01/2011,Economist,1,0,0
4662,from big three to magnificent seven,pirelli and continental shrug off their chequered past,13/01/2011,Economist,1,0,0
4663,bouncing back,the fall and rise of the music video,06/01/2011,Economist,0,0,1
4664,greens v jobs,how investor-friendly is india?,06/01/2011,Economist,0,0,1
4665,a double shot of discord,the kings of coffee brawl with the monarchs of macaroni,06/01/2011,Economist,1,0,0
4666,is facebook really worth $50 billion?,and will its new financing scheme fall foul of regulators?,06/01/2011,Economist,1,0,0
4667,the tussle for talent,the best companies are obsessed by __he vital few_,06/01/2011,Economist,1,0,0
4668,"eat, pray, tweet",social-networking sites have taken off in indonesia. who will profit?,06/01/2011,Economist,0,0,1
4669,the misery of flying,is more regulatory reform the answer?,06/01/2011,Economist,0,0,1
4670,going for the auditors,the ultimate target of the lawsuit may be lehman__ former bosses,29/12/2010,Economist,1,0,0
4671,china's king of e-commerce,jack ma knows as much as anyone about how china__ middle class spends its money. what will he do with this information?,29/12/2010,Economist,0,0,1
4672,breaking up,"even spun off, motorola__ mobile-phone unit may not stage a comeback",29/12/2010,Economist,0,0,1
4673,beyond the start-up nation,israel has become a high-tech superpower over the past two decades. can the good news last?,29/12/2010,Economist,0,0,1
4674,peace on the rhine,a european defence giant heals wounds and looks ahead,29/12/2010,Economist,0,0,1
4675,the second handbag war,bernard arnault lays siege to hermès and its founding family,29/12/2010,Economist,0,1,1
4676,correction: internet start-ups,"like its founder, mediaset is tacky, unfairly advantaged__nd resilient",29/12/2010,Economist,0,0,1
4677,the glory of berlusconi,some tech start-ups look over-valued,16/12/2010,Economist,1,0,0
4678,another bubble?,outsourcing can cut your legal bills,16/12/2010,Economist,0,0,0
4679,why do firms exist?,a mining firm snuggles up to its biggest customer,16/12/2010,Economist,0,0,1
4680,offshoring your lawyer,can the gulf attract medical tourists?,16/12/2010,Economist,0,0,0
4681,digging with the dragon,"a serial entrepreneur shows france how to love, and how to fail",16/12/2010,Economist,0,0,1
4682,"sun, shopping and surgery",ships are filthy. a new website shows how filthy,09/12/2010,Economist,0,0,0
4683,lucky in love,barnes & noble fights a takeover bid,09/12/2010,Economist,0,1,0
4684,shining a light,solar cells are getting cheaper as subsidies subside,09/12/2010,Economist,0,1,0
4685,be afraid,companies must adapt to a world where no secret is safe,09/12/2010,Economist,0,0,1
4686,where are the profits?,sales are soaring; margins are meagre,09/12/2010,Economist,0,0,1
4687,pepsi's russian challenge,an american icon becomes russia__ biggest food firm,09/12/2010,Economist,1,0,0
4688,barack and business,corporate america is mending fences with the nation__ chief executive. tentatively,09/12/2010,Economist,1,0,0
4689,the status seekers,consumers are finding new ways to flaunt their status,02/12/2010,Economist,0,0,1
4690,the pivotal moment,bet on a boss who can twirl on his toes,02/12/2010,Economist,0,0,1
4691,free as a bard,seeking profit in the world__ toughest recorded-music market,02/12/2010,Economist,1,0,0
4692,dynamic but dirty,a series of corruption scandals shake indian businesses,02/12/2010,Economist,0,1,0
4693,"ready, set, dough",activist investors are limbering up to make trouble once more,02/12/2010,Economist,0,0,0
4694,how long will google's magic last?,it flourished during the first phase of the internet. the next one may be tougher,02/12/2010,Economist,1,0,0
4695,team france in disarray,unhappy attempts to revive a national industry,02/12/2010,Economist,0,0,0
4696,going up,"fitting large buildings with lifts, locks and electrical systems is nice work",25/11/2010,Economist,1,0,0
4697,holiday hopes,"retailers are expecting happy holidays, but not all shoppers are full of cheer",25/11/2010,Economist,0,0,0
4698,mittel-management,germany__ midsized companies have a lot to teach the world,25/11/2010,Economist,0,0,0
4699,wall street goes long on grannies,nursing homes may not provide the profits that buy-out firms expect,25/11/2010,Economist,1,0,0
4700,coming together,business is gradually reuniting the former yugoslav market,25/11/2010,Economist,0,0,1
4701,son also rises,"a rare, self-made business leader wants to revitalise japan through telecoms",25/11/2010,Economist,0,0,0
4702,fiat plays double or quits with chrysler,"sergio marchionne reckons that chrysler can help save fiat from itself and from italy. it is a gamble, but one he has to take",25/11/2010,Economist,1,0,0
4703,correction: dynegy,"semiconductors are becoming more malleable, too",25/11/2010,Economist,0,0,1
4704,kneading chips,"despite government meddling and rampant piracy, commercial television is surging in the middle kingdom",18/11/2010,Economist,0,0,1
4705,china's got viewers,the rise of the virtual computer,18/11/2010,Economist,1,0,0
4706,the liquefaction of hardware,the battle over dynegy reveals the turbulence in energy markets,18/11/2010,Economist,1,1,0
4707,mandarin's great leap forward,interest soars in learning china__ official language,18/11/2010,Economist,0,0,0
4708,the brazilian model,brazil needs to be more innovative to fulfil its promise of being the __ountry of the future_,18/11/2010,Economist,0,1,0
4709,leaving home,japan__ big companies are shipping production abroad,18/11/2010,Economist,0,1,0
4710,creamy,"yoplait, a french yogurt firm, has plenty of suitors",18/11/2010,Economist,1,0,0
4711,sticking together,"advice on managing partnerships, courtesy of keith richards and michael eisner",11/11/2010,Economist,1,0,0
4712,containing engine failure,rolls-royce should survive any design faults found in its superjumbo engines,11/11/2010,Economist,0,0,1
4713,fashionably alive,a maker of fancy menswear survives a century,11/11/2010,Economist,0,0,1
4714,living in lean times,lower costs and newer models help gm to survive in a shrunken market,11/11/2010,Economist,0,0,1
4715,asset-light or asset-right?,a boardroom tussle over strategy at accor illustrates the hotel industry__ debate about its business model,11/11/2010,Economist,1,0,1
4716,trouble with the law,graduates of american law schools are finding that their chosen career is less lucrative than they had hoped,11/11/2010,Economist,0,0,1
4717,m-powered,the convergence of mobile telephony and health care is under way,11/11/2010,Economist,1,1,0
4718,"nah, no","micro-sales, so far, for a much-hyped micro-car",11/11/2010,Economist,0,0,1
4719,snipping off the shackles,the red tape that ties down businesses is being modestly pruned around the world. but there is still an awful lot left to cut,04/11/2010,Economist,1,0,0
4720,the other elephant,barack obama thinks that the rise of india will be good for american jobs. there is another side to the story,04/11/2010,Economist,0,0,0
4721,maintaining fees,a lawsuit against sap is about more than illegal downloads,04/11/2010,Economist,1,0,0
4722,war on new fronts,different tactics are needed to profit from a slowdown in defence spending,04/11/2010,Economist,0,0,1
4723,king of the mad men,"as the advertising giant he built celebrates its 25th birthday, sir martin sorrell is once again full of optimism",04/11/2010,Economist,1,0,0
4724,from walkman to hollow men,japan__ lack of bold business leaders,04/11/2010,Economist,0,0,0
4725,paper tiger,there is more talk about reform than action in india__ poorest state,04/11/2010,Economist,0,0,1
4726,big-hearted blue,ibm reinvents voluntary work,28/10/2010,Economist,0,1,1
4727,end of the silicon honeymoon,the love affair that technology firms had with america__ president is fading fast,28/10/2010,Economist,1,0,0
4728,pros clicking at war,an american firm wants to turn computer games into a global spectator sport,28/10/2010,Economist,1,0,0
4729,"come sooner, future",verizon has paid dearly to build a fast network. now it needs customers,28/10/2010,Economist,1,0,0
4730,corporate constitutions,the world knows less about what makes for good corporate governance than it likes to think,28/10/2010,Economist,1,0,0
4731,ford can fiesta again,innovative marketing helped ford__ recovery,28/10/2010,Economist,0,0,1
4732,mobile work,a way to earn money by texting,28/10/2010,Economist,0,1,1
4733,battle of the builders,two construction giants seek to evade a spanish predator,28/10/2010,Economist,0,0,1
4734,companies aren__ charities,in poor countries the problem is not that businesses are unethical but that there are too few of them,21/10/2010,Economist,0,0,1
4735,bling is back,a surprising recovery in luxury goods,21/10/2010,Economist,1,0,0
4736,thinking outside the car,"after its disastrous american foray, daimler is thinking more radically",21/10/2010,Economist,0,0,1
4737,attack of the biosimilars,biotechnology drugs are the next target for cheaper versions,21/10/2010,Economist,1,0,0
4738,ils ne passeront pas,trains under the channel cause a storm,21/10/2010,Economist,0,0,1
4739,powering the tiger,india__ creaking coal industry celebrates the country__ biggest ipo,21/10/2010,Economist,1,0,0
4740,five-fingered discounts,"shops can thwart thieves, but it costs money",21/10/2010,Economist,1,1,0
4741,profiting from sexism,"if south korean firms won__ make use of female talent, foreigners will",21/10/2010,Economist,1,0,0
4742,the great patent battle,nasty legal spats between tech giants may be here to stay,21/10/2010,Economist,1,0,0
4743,not just wind,enel green power comes to market with an unusually broad technological base,14/10/2010,Economist,1,1,0
4744,"patents, yes; ideas, maybe",chinese firms are filing lots of patents. how many represent good ideas?,14/10/2010,Economist,0,0,1
4745,a conflict of interest?,a question of holding the accountants to account,14/10/2010,Economist,0,0,1
4746,the business of sharing,"what do you do when you are green, broke and connected? you share",14/10/2010,Economist,0,0,1
4747,constellation's cancellation,america__ nuclear renaissance is mighty slow in coming,14/10/2010,Economist,0,1,0
4748,"of bribes, bullets and bargains",brave investors see rewards amid the debris,14/10/2010,Economist,0,0,0
4749,corrections: panera cares restaurant and dollar thrifty,a baby bust may be the best time to buy firms that sell kids_ stuff,14/10/2010,Economist,1,1,0
4750,award: ludwig siegele,big drugs companies see a bright future for vaccines,14/10/2010,Economist,0,0,0
4751,windows or curtains,the software giant is desperate to make a splash in the smart-phone business,07/10/2010,Economist,1,0,0
4752,the other demographic dividend,emerging markets are teeming with young entrepreneurs,07/10/2010,Economist,1,1,0
4753,dough rising,panera__ restaurants are thriving in the downturn,07/10/2010,Economist,0,0,1
4754,a growing appetite,why a chinese food company wants to gobble up western outfits,07/10/2010,Economist,1,0,0
4755,riding the tiger,it__ not all celtic gloom for the well-placed entrepreneur,07/10/2010,Economist,0,1,0
4756,beaming in grandma,videophones have finally reached the living room,07/10/2010,Economist,1,0,1
4757,correction: patents,the first mass-market electric cars are arriving in showrooms. they represent a big gamble for carmakers,07/10/2010,Economist,0,0,1
4758,a sparky new motor,in hot pursuit of the casual consumer,07/10/2010,Economist,1,0,0
4759,drive my car,"after a disastrous year, lorry makers are moving up a gear",07/10/2010,Economist,0,0,1
4760,crash repairs,beware the lure of the businessman-politician,30/09/2010,Economist,1,0,1
4761,money and power,a spanish media giant gets a hand from a homeless billionaire,30/09/2010,Economist,1,1,0
4762,trading places,china is about to overtake japan in patent applications,30/09/2010,Economist,0,0,0
4763,correction: melbourne business school,blackberry__ creator joins a growing list of pretenders to tablet-computing__ throne,30/09/2010,Economist,0,0,0
4764,chasing king apple,can wal-mart make it in africa?,30/09/2010,Economist,1,0,0
4765,the beast goes on safari,airbus plays the new-engine card,30/09/2010,Economist,1,0,1
4766,plane poker,"as the advertising market recovers, two clear winners are emerging: the internet and television",30/09/2010,Economist,1,0,0
4767,the box rocks,a tax cut uncorks a boom,30/09/2010,Economist,1,0,0
4768,days of wine and tulips,old-fashioned papers are thriving in india,23/09/2010,Economist,0,1,0
4769,where print makes profits,will hiring the founder__ grandson save lg electronics?,23/09/2010,Economist,1,0,0
4770,lg's woes,proposals to make firms_ legal liabilities clearer will make them heavier,23/09/2010,Economist,1,0,0
4771,pointers for predators,two cyber-gurus take a second look at how the internet is changing the world,23/09/2010,Economist,0,0,1
4772,the wiki way,few firms have achieved so much with so little fanfare. but can vale mine anything other than iron ore?,23/09/2010,Economist,1,0,0
4773,exit carrefour,carrefour is quitting south-east asia. its rivals are waiting to pounce,23/09/2010,Economist,0,1,1
4774,wild is the wind,wind power is in the doldrums,23/09/2010,Economist,1,0,0
4775,a pecking order for mbas,america rules the roost,17/09/2010,Economist,1,0,1
4776,another nose in the trough,"boeing gets huge illegal subsidies, the wto rules",16/09/2010,Economist,1,0,0
4777,yuck,making healthy food is easy. making people eat it is not,16/09/2010,Economist,1,0,0
4778,a smashing success,"the ipad is transforming media firms, and frustrating them",16/09/2010,Economist,1,1,0
4779,even harder than it looks,buying a stake in china inc is no shortcut to market share,16/09/2010,Economist,0,0,1
4780,down with fun,the depressing vogue for having fun at work,16/09/2010,Economist,0,0,0
4781,tubular hell,why pornographers no longer love the web,16/09/2010,Economist,0,1,1
4782,the future of the pencil,an eight-generation family firm shows how innovation need never stop,16/09/2010,Economist,1,0,1
4783,wireless carrier-pigeons,reaching the world__ unconnected will require more adventurous carriers,16/09/2010,Economist,0,0,1
4784,a case of hurd labour,two technology titans squabble over hp__ former boss,09/09/2010,Economist,1,0,0
4785,shopaholics and shopaphobes,a retailer shows japan how to beat the curse of thriftiness,09/09/2010,Economist,0,0,1
4786,free thinking,why expensive consultancy firms are giving away more research,09/09/2010,Economist,0,1,0
4787,the case for the defence,bp casts the blame for the gulf oil spill widely,09/09/2010,Economist,0,0,0
4788,selling becomes sociable,e-commerce is becoming more social and more connected to the offline world,09/09/2010,Economist,1,0,0
4789,schools of hard knocks,"facing heavy-handed government regulation, america__ for-profit colleges are reforming themselves",09/09/2010,Economist,0,0,0
4790,the will to power,why some people have power over companies and others don__,09/09/2010,Economist,0,1,0
4791,hogging the remote,old-media firms are firmly in control of internet video,02/09/2010,Economist,0,1,0
4792,correction: accounting rules,renting cars by the hour is becoming big business,02/09/2010,Economist,0,0,1
4793,wheels when you need them,brazil's oil giant may be paying too much to pump the stuff,02/09/2010,Economist,1,0,0
4794,over a barrel,how the mobile internet will transform the brici countries,02/09/2010,Economist,1,0,0
4795,patent lather,paul allen has rekindled a controversy over patent trolls,02/09/2010,Economist,0,0,0
4796,poison pills,"counterfeit drugs used to be a problem for poor countries. now they threaten the rich world, too",02/09/2010,Economist,1,0,0
4797,so much for red in tooth and claw,an enclave of unbridled capitalism thinks again,02/09/2010,Economist,1,0,0
4798,whopper to go,will burger king be gobbled up by private equity?,02/09/2010,Economist,0,0,0
4799,declining by degree,will america__ universities go the way of its car companies?,02/09/2010,Economist,0,1,0
4800,mbas are for wusses,military service makes israeli techies tougher,26/08/2010,Economist,1,0,0
4801,where are you?,a tale of fake mayors and real deals,26/08/2010,Economist,1,0,0
4802,another chance for alfa,alfa romeo__ cars have not always lived up to its stellar brand. that is changing,26/08/2010,Economist,0,0,1
4803,middle kingdom meets magic kingdom,a western media company offers a product the chinese can__ resist: education,26/08/2010,Economist,1,0,0
4804,the innovation machine,two gurus look at the perspiration side of innovation,26/08/2010,Economist,1,0,1
4805,knoc comes knocking,a south korean state firm joins the scramble for oil,26/08/2010,Economist,1,0,0
4806,waiting for a wave,a flurry of deals makes bankers salivate,26/08/2010,Economist,1,0,1
4807,trouble ahead,the train giants of france and germany are at war over european high-speed rail,26/08/2010,Economist,0,0,0
4808,rising from the ashes in detroit,general motors' return to the stockmarket heralds a remarkable turnaround for america's carmakers,19/08/2010,Economist,0,0,0
4809,talk is cheap,"in a saturated market, firms need customers to buy bells and whistles",19/08/2010,Economist,1,0,0
4810,the eclipse of the public company,traditional listed firms are facing competition,19/08/2010,Economist,0,0,1
4811,you gonna buy that?,businesses may have to start putting leases on their balance-sheets,19/08/2010,Economist,1,0,0
4812,how to tell when your boss is lying,it's not just that his lips are moving,19/08/2010,Economist,0,0,1
4813,from russia with bandwidth,a russian start-up shows how 4g wireless might work,19/08/2010,Economist,1,0,0
4814,watching china whizz by,japan is now the world__ third-largest economy. can its firms cope?,19/08/2010,Economist,0,0,0
4815,billions of throats,asia's powerful thirst for beer does not mean bumper profits for brewers,19/08/2010,Economist,1,0,0
4816,a clumsy giant stumbles,mexicana__ bankruptcy will bring welcome turbulence to mexican skies,12/08/2010,Economist,0,1,0
4817,"no, these are special puppies",google has joined verizon in lobbying to erode net neutrality,12/08/2010,Economist,1,0,0
